year,round,country,bookmaker,odds
2017,semi-final-2,RO,BETSTARS,1.02
2017,semi-final-2,RO,BETWAY,1.01
2017,semi-final-2,RO,BOYLESPORTS,1.02
2017,semi-final-2,RO,BWIN,1.03
2017,semi-final-2,RO,PADDYPOWER,1.02
2017,semi-final-2,RO,SKYBET,1.02
2017,semi-final-2,RO,SPORTINGBET,1.03
2017,semi-final-2,RO,UNIBET,1.05
2017,semi-final-2,RS,10BET,1.87
2017,semi-final-2,RS,BET365,3
2017,semi-final-2,RS,BETFAIR*EXCHANGE,3.2
2017,semi-final-2,RS,BETFAIRSPORT,3
2017,semi-final-2,RS,BETFRED,2.75
2017,semi-final-2,RS,BETSSON,3
2017,semi-final-2,RS,BETSTARS,2.75
2017,semi-final-2,RS,BETWAY,2.75
2017,semi-final-2,RS,BOYLESPORTS,2.38
2017,semi-final-2,RS,BWIN,2.95
2017,semi-final-2,RS,PADDYPOWER,3
2017,semi-final-2,RS,SKYBET,2.75
2017,semi-final-2,RS,SPORTINGBET,2.55
2017,semi-final-2,RS,UNIBET,2.6
2017,semi-final-2,SM,10BET,13
2017,semi-final-2,SM,BET365,17
2017,semi-final-2,SM,BETFAIR*EXCHANGE,22
2017,semi-final-2,SM,BETFAIRSPORT,26
2017,semi-final-2,SM,BETFRED,7
2017,semi-final-2,SM,BETSSON,15
2017,semi-final-2,SM,BETSTARS,15
2017,semi-final-2,SM,BETWAY,11
2017,semi-final-2,SM,BOYLESPORTS,17
2017,semi-final-2,SM,BWIN,11
2017,semi-final-2,SM,PADDYPOWER,26
2017,semi-final-2,SM,SKYBET,26
2017,semi-final-2,SM,SPORTINGBET,10
2017,semi-final-2,SM,UNIBET,12
2018,final,AL,10BET,201
2018,final,AL,888SPORT,151
2018,final,AL,BET365,501
2018,final,AL,BETFAIR*EXCHANGE,770
2018,final,AL,BETFAIRSPORT,301
2018,final,AL,BETFRED,101
2018,final,AL,BETSSON,400
2018,final,AL,BETSTARS,201
2018,final,AL,BETWAY,251
2018,final,AL,BOYLESPORTS,501
2018,final,AL,BWIN,301
2018,final,AL,COOLBET,500
2018,final,AL,CORAL,201
2018,final,AL,LADBROKES,201
2018,final,AL,SKYBET,151
2018,final,AL,UNIBET,151
2018,final,AL,WILLIAMHILL,201
2018,final,AT,10BET,101
2018,final,AT,888SPORT,71
2018,final,AT,BET365,301
2018,final,AT,BETFAIR*EXCHANGE,250
2018,final,AT,BETFAIRSPORT,101
2018,final,AT,BETFRED,101
2018,final,AT,BETSSON,125
2018,final,AT,BETSTARS,126
2018,final,AT,BETWAY,151
2018,final,AT,BOYLESPORTS,251
2018,final,AT,BWIN,101
2018,final,AT,COOLBET,150
2018,final,AT,CORAL,151
2018,final,AT,LADBROKES,151
2018,final,AT,SKYBET,126
2018,final,AT,UNIBET,71
2018,final,AT,WILLIAMHILL,151
2018,final,AU,10BET,39
2018,final,AU,888SPORT,61
2018,final,AU,BET365,101
2018,final,AU,BETFAIR*EXCHANGE,120
2018,final,AU,BETFAIRSPORT,51
2018,final,AU,BETFRED,67
2018,final,AU,BETSSON,75
2018,final,AU,BETSTARS,71
2018,final,AU,BETWAY,51
2018,final,AU,BOYLESPORTS,67
2018,final,AU,BWIN,101
2018,final,AU,COOLBET,75
2018,final,AU,CORAL,29
2018,final,AU,LADBROKES,29
2018,final,AU,SKYBET,51
2018,final,AU,UNIBET,61
2018,final,AU,WILLIAMHILL,51
2018,final,BG,10BET,51
2018,final,BG,888SPORT,86
2018,final,BG,BET365,201
2018,final,BG,BETFAIR*EXCHANGE,230
2018,final,BG,BETFAIRSPORT,67
2018,final,BG,BETFRED,67
2018,final,BG,BETSSON,100
2018,final,BG,BETSTARS,126
2018,final,BG,BETWAY,101
2018,final,BG,BOYLESPORTS,151
2018,final,BG,BWIN,67
2018,final,BG,COOLBET,120
2018,final,BG,CORAL,101
2018,final,BG,LADBROKES,101
2018,final,BG,SKYBET,67
2018,final,BG,UNIBET,86
2018,final,BG,WILLIAMHILL,51
2018,final,CY,10BET,2.1
2018,final,CY,888SPORT,2.25
2018,final,CY,BET365,2
2018,final,CY,BETFAIR*EXCHANGE,2.32
2018,final,CY,BETFAIRSPORT,2.25
2018,final,CY,BETFRED,2.38
2018,final,CY,BETSSON,2.1
2018,final,CY,BETSTARS,2.1
2018,final,CY,BETWAY,2.25
2018,final,CY,BOYLESPORTS,2.2
2018,final,CY,BWIN,2
2018,final,CY,COOLBET,2.15
2018,final,CY,CORAL,2.2
2018,final,CY,LADBROKES,2.2
2018,final,CY,SKYBET,2.2
2018,final,CY,UNIBET,2.25
2018,final,CY,WILLIAMHILL,2.2
2018,final,CZ,10BET,51
2018,final,CZ,888SPORT,51
2018,final,CZ,BET365,101
2018,final,CZ,BETFAIR*EXCHANGE,110
2018,final,CZ,BETFAIRSPORT,67
2018,final,CZ,BETFRED,101
2018,final,CZ,BETSSON,70
2018,final,CZ,BETSTARS,76
2018,final,CZ,BETWAY,51
2018,final,CZ,BOYLESPORTS,81
2018,final,CZ,BWIN,67
2018,final,CZ,COOLBET,75
2018,final,CZ,CORAL,67
2018,final,CZ,LADBROKES,67
2018,final,CZ,SKYBET,67
2018,final,CZ,UNIBET,51
2018,final,CZ,WILLIAMHILL,51
2018,final,DE,10BET,23
2018,final,DE,888SPORT,8
2018,final,DE,BET365,7.5
2018,final,DE,BETFAIR*EXCHANGE,8.4
2018,final,DE,BETFAIRSPORT,7
2018,final,DE,BETFRED,8
2018,final,DE,BETSSON,8
2018,final,DE,BETSTARS,7
2018,final,DE,BETWAY,6.5
2018,final,DE,BOYLESPORTS,6.5
2018,final,DE,BWIN,7.5
2018,final,DE,COOLBET,8.5
2018,final,DE,CORAL,6.5
2018,final,DE,LADBROKES,6.5
2018,final,DE,SKYBET,7
2018,final,DE,UNIBET,8
2018,final,DE,WILLIAMHILL,26
2018,final,DK,10BET,67
2018,final,DK,888SPORT,51
2018,final,DK,BET365,201
2018,final,DK,BETFAIR*EXCHANGE,200
2018,final,DK,BETFAIRSPORT,126
2018,final,DK,BETFRED,67
2018,final,DK,BETSSON,65
2018,final,DK,BETSTARS,101
2018,final,DK,BETWAY,101
2018,final,DK,BOYLESPORTS,151
2018,final,DK,BWIN,101
2018,final,DK,COOLBET,130
2018,final,DK,CORAL,126
2018,final,DK,LADBROKES,126
2018,final,DK,SKYBET,67
2018,final,DK,UNIBET,51
2018,final,DK,WILLIAMHILL,67
2018,final,EE,10BET,31
2018,final,EE,888SPORT,33
2018,final,EE,BET365,34
2018,final,EE,BETFAIR*EXCHANGE,38
2018,final,EE,BETFAIRSPORT,21
2018,final,EE,BETFRED,26
2018,final,EE,BETSSON,25
2018,final,EE,BETSTARS,26
2018,final,EE,BETWAY,34
2018,final,EE,BOYLESPORTS,26
2018,final,EE,BWIN,26
2018,final,EE,COOLBET,26
2018,final,EE,CORAL,26
2018,final,EE,LADBROKES,26
2018,final,EE,SKYBET,21
2018,final,EE,UNIBET,33
2018,final,EE,WILLIAMHILL,29
2018,final,ES,10BET,101
2018,final,ES,888SPORT,101
2018,final,ES,BET365,501
2018,final,ES,BETFAIR*EXCHANGE,1000
2018,final,ES,BETFAIRSPORT,151
2018,final,ES,BETFRED,101
2018,final,ES,BETSSON,125
2018,final,ES,BETSTARS,201
2018,final,ES,BETWAY,251
2018,final,ES,BOYLESPORTS,501
2018,final,ES,BWIN,201
2018,final,ES,COOLBET,220
2018,final,ES,CORAL,151
2018,final,ES,LADBROKES,151
2018,final,ES,SKYBET,151
2018,final,ES,UNIBET,101
2018,final,ES,WILLIAMHILL,151
2018,final,FI,10BET,51
2018,final,FI,888SPORT,61
2018,final,FI,BET365,101
2018,final,FI,BETFAIR*EXCHANGE,150
2018,final,FI,BETFAIRSPORT,51
2018,final,FI,BETFRED,67
2018,final,FI,BETSSON,50
2018,final,FI,BETSTARS,67
2018,final,FI,BETWAY,81
2018,final,FI,BOYLESPORTS,101
2018,final,FI,BWIN,101
2018,final,FI,COOLBET,50
2018,final,FI,CORAL,67
2018,final,FI,LADBROKES,67
2018,final,FI,SKYBET,51
2018,final,FI,UNIBET,61
2018,final,FI,WILLIAMHILL,41
2018,final,FR,10BET,16
2018,final,FR,888SPORT,51
2018,final,FR,BET365,101
2018,final,FR,BETFAIR*EXCHANGE,65
2018,final,FR,BETFAIRSPORT,67
2018,final,FR,BETFRED,67
2018,final,FR,BETSSON,50
2018,final,FR,BETSTARS,67
2018,final,FR,BETWAY,41
2018,final,FR,BOYLESPORTS,51
2018,final,FR,BWIN,51
2018,final,FR,COOLBET,60
2018,final,FR,CORAL,51
2018,final,FR,LADBROKES,51
2018,final,FR,SKYBET,51
2018,final,FR,UNIBET,51
2018,final,FR,WILLIAMHILL,17
2018,final,GB,10BET,201
2018,final,GB,888SPORT,31
2018,final,GB,BET365,51
2018,final,GB,BETFAIR*EXCHANGE,60
2018,final,GB,BETFAIRSPORT,21
2018,final,GB,BETFRED,17
2018,final,GB,BETSSON,50
2018,final,GB,BETSTARS,41
2018,final,GB,BETWAY,11
2018,final,GB,BOYLESPORTS,34
2018,final,GB,BWIN,51
2018,final,GB,COOLBET,41
2018,final,GB,CORAL,19
2018,final,GB,LADBROKES,19
2018,final,GB,SKYBET,29
2018,final,GB,UNIBET,31
2018,final,GB,WILLIAMHILL,51
2018,final,HU,10BET,67
2018,final,HU,888SPORT,76
2018,final,HU,BET365,176
2018,final,HU,BETFAIR*EXCHANGE,300
2018,final,HU,BETFAIRSPORT,101
2018,final,HU,BETFRED,101
2018,final,HU,BETSSON,90
2018,final,HU,BETSTARS,151
2018,final,HU,BETWAY,101
2018,final,HU,BOYLESPORTS,151
2018,final,HU,BWIN,101
2018,final,HU,COOLBET,130
2018,final,HU,CORAL,101
2018,final,HU,LADBROKES,101
2018,final,HU,SKYBET,81
2018,final,HU,UNIBET,76
2018,final,HU,WILLIAMHILL,67
2018,final,IE,10BET,8
2018,final,IE,888SPORT,18
2018,final,IE,BET365,17
2018,final,IE,BETFAIR*EXCHANGE,19
2018,final,IE,BETFAIRSPORT,15
2018,final,IE,BETFRED,15
2018,final,IE,BETSSON,18
2018,final,IE,BETSTARS,15
2018,final,IE,BETWAY,15
2018,final,IE,BOYLESPORTS,13
2018,final,IE,BWIN,17
2018,final,IE,COOLBET,19
2018,final,IE,CORAL,12
2018,final,IE,LADBROKES,12
2018,final,IE,SKYBET,15
2018,final,IE,UNIBET,18
2018,final,IE,WILLIAMHILL,8
2018,final,IL,10BET,3.75
2018,final,IL,888SPORT,3.25
2018,final,IL,BET365,3.25
2018,final,IL,BETFAIR*EXCHANGE,3.75
2018,final,IL,BETFAIRSPORT,3.25
2018,final,IL,BETFRED,3.25
2018,final,IL,BETSSON,3.1
2018,final,IL,BETSTARS,3.2
2018,final,IL,BETWAY,3.5
2018,final,IL,BOYLESPORTS,3.5
2018,final,IL,BWIN,3.4
2018,final,IL,COOLBET,3.6
2018,final,IL,CORAL,3.25
2018,final,IL,LADBROKES,3.25
2018,final,IL,SKYBET,3.25
2018,final,IL,UNIBET,3.25
2018,final,IL,WILLIAMHILL,4
2018,final,IT,10BET,23
2018,final,IT,888SPORT,71
2018,final,IT,BET365,101
2018,final,IT,BETFAIR*EXCHANGE,140
2018,final,IT,BETFAIRSPORT,81
2018,final,IT,BETFRED,51
2018,final,IT,BETSSON,25
2018,final,IT,BETSTARS,81
2018,final,IT,BETWAY,51
2018,final,IT,BOYLESPORTS,41
2018,final,IT,BWIN,67
2018,final,IT,COOLBET,70
2018,final,IT,CORAL,51
2018,final,IT,LADBROKES,51
2018,final,IT,SKYBET,41
2018,final,IT,UNIBET,71
2018,final,IT,WILLIAMHILL,21
2018,final,LT,10BET,23
2018,final,LT,888SPORT,41
2018,final,LT,BET365,51
2018,final,LT,BETFAIR*EXCHANGE,70
2018,final,LT,BETFAIRSPORT,41
2018,final,LT,BETFRED,41
2018,final,LT,BETSSON,30
2018,final,LT,BETSTARS,41
2018,final,LT,BETWAY,41
2018,final,LT,BOYLESPORTS,41
2018,final,LT,BWIN,34
2018,final,LT,COOLBET,55
2018,final,LT,CORAL,34
2018,final,LT,LADBROKES,34
2018,final,LT,SKYBET,41
2018,final,LT,UNIBET,41
2018,final,LT,WILLIAMHILL,21
2018,final,MD,10BET,51
2018,final,MD,888SPORT,51
2018,final,MD,BET365,101
2018,final,MD,BETFAIR*EXCHANGE,140
2018,final,MD,BETFAIRSPORT,101
2018,final,MD,BETFRED,67
2018,final,MD,BETSSON,50
2018,final,MD,BETSTARS,101
2018,final,MD,BETWAY,81
2018,final,MD,BOYLESPORTS,101
2018,final,MD,BWIN,101
2018,final,MD,COOLBET,65
2018,final,MD,CORAL,67
2018,final,MD,LADBROKES,67
2018,final,MD,SKYBET,51
2018,final,MD,UNIBET,51
2018,final,MD,WILLIAMHILL,51
2018,final,NL,10BET,126
2018,final,NL,888SPORT,76
2018,final,NL,BET365,201
2018,final,NL,BETFAIR*EXCHANGE,190
2018,final,NL,BETFAIRSPORT,151
2018,final,NL,BETFRED,101
2018,final,NL,BETSSON,150
2018,final,NL,BETSTARS,151
2018,final,NL,BETWAY,101
2018,final,NL,BOYLESPORTS,151
2018,final,NL,BWIN,201
2018,final,NL,COOLBET,150
2018,final,NL,CORAL,126
2018,final,NL,LADBROKES,126
2018,final,NL,SKYBET,101
2018,final,NL,UNIBET,76
2018,final,NL,WILLIAMHILL,151
2018,final,NO,10BET,29
2018,final,NO,888SPORT,41
2018,final,NO,BET365,81
2018,final,NO,BETFAIR*EXCHANGE,100
2018,final,NO,BETFAIRSPORT,41
2018,final,NO,BETFRED,67
2018,final,NO,BETSSON,35
2018,final,NO,BETSTARS,41
2018,final,NO,BETWAY,51
2018,final,NO,BOYLESPORTS,81
2018,final,NO,BWIN,67
2018,final,NO,COOLBET,60
2018,final,NO,CORAL,51
2018,final,NO,LADBROKES,51
2018,final,NO,SKYBET,41
2018,final,NO,UNIBET,41
2018,final,NO,WILLIAMHILL,34
2018,final,PT,10BET,151
2018,final,PT,888SPORT,201
2018,final,PT,BET365,751
2018,final,PT,BETFAIR*EXCHANGE,650
2018,final,PT,BETFAIRSPORT,201
2018,final,PT,BETFRED,101
2018,final,PT,BETSSON,250
2018,final,PT,BETSTARS,201
2018,final,PT,BETWAY,251
2018,final,PT,BOYLESPORTS,501
2018,final,PT,BWIN,301
2018,final,PT,COOLBET,300
2018,final,PT,CORAL,201
2018,final,PT,LADBROKES,201
2018,final,PT,SKYBET,251
2018,final,PT,UNIBET,201
2018,final,PT,WILLIAMHILL,151
2018,final,RS,10BET,401
2018,final,RS,888SPORT,201
2018,final,RS,BET365,1001
2018,final,RS,BETFAIR*EXCHANGE,1000
2018,final,RS,BETFAIRSPORT,501
2018,final,RS,BETFRED,101
2018,final,RS,BETSSON,500
2018,final,RS,BETSTARS,301
2018,final,RS,BETWAY,251
2018,final,RS,BOYLESPORTS,501
2018,final,RS,BWIN,301
2018,final,RS,COOLBET,500
2018,final,RS,CORAL,151
2018,final,RS,LADBROKES,151
2018,final,RS,SKYBET,301
2018,final,RS,UNIBET,201
2018,final,RS,WILLIAMHILL,201
2018,final,SE,10BET,21
2018,final,SE,888SPORT,36
2018,final,SE,BET365,41
2018,final,SE,BETFAIR*EXCHANGE,48
2018,final,SE,BETFAIRSPORT,34
2018,final,SE,BETFRED,34
2018,final,SE,BETSSON,35
2018,final,SE,BETSTARS,41
2018,final,SE,BETWAY,34
2018,final,SE,BOYLESPORTS,41
2018,final,SE,BWIN,51
2018,final,SE,COOLBET,40
2018,final,SE,CORAL,34
2018,final,SE,LADBROKES,34
2018,final,SE,SKYBET,29
2018,final,SE,UNIBET,36
2018,final,SE,WILLIAMHILL,26
2018,final,SI,10BET,301
2018,final,SI,888SPORT,201
2018,final,SI,BET365,1001
2018,final,SI,BETFAIR*EXCHANGE,850
2018,final,SI,BETFAIRSPORT,301
2018,final,SI,BETFRED,101
2018,final,SI,BETSSON,200
2018,final,SI,BETSTARS,401
2018,final,SI,BETWAY,251
2018,final,SI,BOYLESPORTS,501
2018,final,SI,BWIN,301
2018,final,SI,COOLBET,350
2018,final,SI,CORAL,301
2018,final,SI,LADBROKES,301
2018,final,SI,SKYBET,301
2018,final,SI,UNIBET,201
2018,final,SI,WILLIAMHILL,201
2018,final,UA,10BET,126
2018,final,UA,888SPORT,101
2018,final,UA,BET365,401
2018,final,UA,BETFAIR*EXCHANGE,830
2018,final,UA,BETFAIRSPORT,101
2018,final,UA,BETFRED,101
2018,final,UA,BETSSON,150
2018,final,UA,BETSTARS,81
2018,final,UA,BETWAY,251
2018,final,UA,BOYLESPORTS,501
2018,final,UA,BWIN,201
2018,final,UA,COOLBET,240
2018,final,UA,CORAL,201
2018,final,UA,LADBROKES,201
2018,final,UA,SKYBET,126
2018,final,UA,UNIBET,101
2018,final,UA,WILLIAMHILL,101
2018,semi-final-1,AL,10BET,3.75
2018,semi-final-1,AL,888SPORT,3.75
2018,semi-final-1,AL,BET365,4.5
2018,semi-final-1,AL,BETFAIR*EXCHANGE,4.3
2018,semi-final-1,AL,BETFAIRSPORT,4
2018,semi-final-1,AL,BETFRED,4.5
2018,semi-final-1,AL,BETSSON,4
2018,semi-final-1,AL,BETSTARS,3.4
2018,semi-final-1,AL,BETWAY,4.5
2018,semi-final-1,AL,BOYLESPORTS,3.75
2018,semi-final-1,AL,BWIN,4
2018,semi-final-1,AL,COOLBET,3.8
2018,semi-final-1,AL,SKYBET,3.5
2018,semi-final-1,AL,UNIBET,3.75
2018,semi-final-1,AL,WILLIAMHILL,4
2018,semi-final-1,AM,10BET,1.83
2018,semi-final-1,AM,888SPORT,1.85
2018,semi-final-1,AM,BET365,1.66
2018,semi-final-1,AM,BETFAIR*EXCHANGE,2.02
2018,semi-final-1,AM,BETFAIRSPORT,1.61
2018,semi-final-1,AM,BETFRED,1.62
2018,semi-final-1,AM,BETSSON,1.6
2018,semi-final-1,AM,BETSTARS,1.62
2018,semi-final-1,AM,BETWAY,1.62
2018,semi-final-1,AM,BOYLESPORTS,1.57
2018,semi-final-1,AM,BWIN,1.6
2018,semi-final-1,AM,COOLBET,1.8
2018,semi-final-1,AM,SKYBET,1.67
2018,semi-final-1,AM,UNIBET,1.85
2018,semi-final-1,AM,WILLIAMHILL,1.73
2018,semi-final-1,AT,10BET,1.36
2018,semi-final-1,AT,888SPORT,1.35
2018,semi-final-1,AT,BET365,1.33
2018,semi-final-1,AT,BETFAIR*EXCHANGE,1.36
2018,semi-final-1,AT,BETFAIRSPORT,1.36
2018,semi-final-1,AT,BETFRED,1.4
2018,semi-final-1,AT,BETSSON,1.35
2018,semi-final-1,AT,BETSTARS,1.4
2018,semi-final-1,AT,BETWAY,1.36
2018,semi-final-1,AT,BOYLESPORTS,1.4
2018,semi-final-1,AT,BWIN,1.3
2018,semi-final-1,AT,COOLBET,1.38
2018,semi-final-1,AT,SKYBET,1.4
2018,semi-final-1,AT,UNIBET,1.35
2018,semi-final-1,AT,WILLIAMHILL,1.36
2018,semi-final-1,AZ,10BET,2.25
2018,semi-final-1,AZ,888SPORT,2.75
2018,semi-final-1,AZ,BET365,2.75
2018,semi-final-1,AZ,BETFAIR*EXCHANGE,2.8
2018,semi-final-1,AZ,BETFAIRSPORT,2.37
2018,semi-final-1,AZ,BETFRED,2.75
2018,semi-final-1,AZ,BETSSON,2.4
2018,semi-final-1,AZ,BETSTARS,2.4
2018,semi-final-1,AZ,BETWAY,2.75
2018,semi-final-1,AZ,BOYLESPORTS,2.5
2018,semi-final-1,AZ,BWIN,2.7
2018,semi-final-1,AZ,COOLBET,2.25
2018,semi-final-1,AZ,SKYBET,2.5
2018,semi-final-1,AZ,UNIBET,2.75
2018,semi-final-1,AZ,WILLIAMHILL,2.2
2018,semi-final-1,BE,10BET,1.69
2018,semi-final-1,BE,888SPORT,2.75
2018,semi-final-1,BE,BET365,2.5
2018,semi-final-1,BE,BETFAIR*EXCHANGE,2.82
2018,semi-final-1,BE,BETFAIRSPORT,2.5
2018,semi-final-1,BE,BETFRED,2.25
2018,semi-final-1,BE,BETSSON,2.55
2018,semi-final-1,BE,BETSTARS,2.5
2018,semi-final-1,BE,BETWAY,2.5
2018,semi-final-1,BE,BOYLESPORTS,2.63
2018,semi-final-1,BE,BWIN,2.4
2018,semi-final-1,BE,COOLBET,2.1
2018,semi-final-1,BE,SKYBET,2.5
2018,semi-final-1,BE,UNIBET,2.75
2018,semi-final-1,BE,WILLIAMHILL,1.91
2018,semi-final-1,BG,10BET,1.18
2018,semi-final-1,BG,888SPORT,1.08
2018,semi-final-1,BG,BET365,1.08
2018,semi-final-1,BG,BETFAIR*EXCHANGE,1.09
2018,semi-final-1,BG,BETFAIRSPORT,1.1
2018,semi-final-1,BG,BETFRED,1.14
2018,semi-final-1,BG,BETSSON,1.09
2018,semi-final-1,BG,BETSTARS,1.1
2018,semi-final-1,BG,BETWAY,1.13
2018,semi-final-1,BG,BOYLESPORTS,1.07
2018,semi-final-1,BG,BWIN,1.07
2018,semi-final-1,BG,COOLBET,1.17
2018,semi-final-1,BG,SKYBET,1.1
2018,semi-final-1,BG,UNIBET,1.08
2018,semi-final-1,BG,WILLIAMHILL,1.2
2018,semi-final-1,BY,10BET,2.25
2018,semi-final-1,BY,888SPORT,3
2018,semi-final-1,BY,BET365,3.25
2018,semi-final-1,BY,BETFAIR*EXCHANGE,3.5
2018,semi-final-1,BY,BETFAIRSPORT,3
2018,semi-final-1,BY,BETFRED,3
2018,semi-final-1,BY,BETSSON,3.2
2018,semi-final-1,BY,BETSTARS,2.6
2018,semi-final-1,BY,BETWAY,3
2018,semi-final-1,BY,BOYLESPORTS,3
2018,semi-final-1,BY,BWIN,3.2
2018,semi-final-1,BY,COOLBET,2.3
2018,semi-final-1,BY,SKYBET,3.5
2018,semi-final-1,BY,UNIBET,3
2018,semi-final-1,BY,WILLIAMHILL,2.25
2018,semi-final-1,CH,10BET,1.8
2018,semi-final-1,CH,888SPORT,1.55
2018,semi-final-1,CH,BET365,1.5
2018,semi-final-1,CH,BETFAIR*EXCHANGE,1.65
2018,semi-final-1,CH,BETFAIRSPORT,1.5
2018,semi-final-1,CH,BETFRED,1.67
2018,semi-final-1,CH,BETSSON,1.5
2018,semi-final-1,CH,BETSTARS,1.57
2018,semi-final-1,CH,BETWAY,1.57
2018,semi-final-1,CH,BOYLESPORTS,1.57
2018,semi-final-1,CH,BWIN,1.55
2018,semi-final-1,CH,COOLBET,1.91
2018,semi-final-1,CH,SKYBET,1.4
2018,semi-final-1,CH,UNIBET,1.55
2018,semi-final-1,CH,WILLIAMHILL,1.73
2018,semi-final-1,CY,10BET,1.02
2018,semi-final-1,CY,888SPORT,1.01
2018,semi-final-1,CY,BET365,1.01
2018,semi-final-1,CY,BETFAIR*EXCHANGE,1
2018,semi-final-1,CY,BETFAIRSPORT,1.01
2018,semi-final-1,CY,BETFRED,1.02
2018,semi-final-1,CY,BETSSON,1.01
2018,semi-final-1,CY,BETSTARS,1.01
2018,semi-final-1,CY,BETWAY,1.01
2018,semi-final-1,CY,BOYLESPORTS,1.01
2018,semi-final-1,CY,BWIN,1.01
2018,semi-final-1,CY,COOLBET,1.01
2018,semi-final-1,CY,SKYBET,1.01
2018,semi-final-1,CY,UNIBET,1
2018,semi-final-1,CY,WILLIAMHILL,1.01
2018,semi-final-1,CZ,10BET,1.06
2018,semi-final-1,CZ,888SPORT,1.05
2018,semi-final-1,CZ,BET365,1.02
2018,semi-final-1,CZ,BETFAIR*EXCHANGE,1.08
2018,semi-final-1,CZ,BETFAIRSPORT,1.05
2018,semi-final-1,CZ,BETFRED,1.08
2018,semi-final-1,CZ,BETSSON,1.09
2018,semi-final-1,CZ,BETSTARS,1.06
2018,semi-final-1,CZ,BETWAY,1.07
2018,semi-final-1,CZ,BOYLESPORTS,1.04
2018,semi-final-1,CZ,BWIN,1.03
2018,semi-final-1,CZ,COOLBET,1.07
2018,semi-final-1,CZ,SKYBET,1.04
2018,semi-final-1,CZ,UNIBET,1.05
2018,semi-final-1,CZ,WILLIAMHILL,1.06
2018,semi-final-1,EE,10BET,1.06
2018,semi-final-1,EE,888SPORT,1.02
2018,semi-final-1,EE,BET365,1.02
2018,semi-final-1,EE,BETFAIR*EXCHANGE,1.05
2018,semi-final-1,EE,BETFAIRSPORT,1.05
2018,semi-final-1,EE,BETFRED,1.08
2018,semi-final-1,EE,BETSSON,1.05
2018,semi-final-1,EE,BETSTARS,1.06
2018,semi-final-1,EE,BETWAY,1.05
2018,semi-final-1,EE,BOYLESPORTS,1.04
2018,semi-final-1,EE,BWIN,1.03
2018,semi-final-1,EE,COOLBET,1.08
2018,semi-final-1,EE,SKYBET,1.05
2018,semi-final-1,EE,UNIBET,1.02
2018,semi-final-1,EE,WILLIAMHILL,1.06
2018,semi-final-1,FI,10BET,2.2
2018,semi-final-1,FI,888SPORT,1.85
2018,semi-final-1,FI,BET365,1.72
2018,semi-final-1,FI,BETFAIR*EXCHANGE,1.87
2018,semi-final-1,FI,BETFAIRSPORT,1.57
2018,semi-final-1,FI,BETFRED,1.57
2018,semi-final-1,FI,BETSSON,1.6
2018,semi-final-1,FI,BETSTARS,1.67
2018,semi-final-1,FI,BETWAY,1.57
2018,semi-final-1,FI,BOYLESPORTS,1.57
2018,semi-final-1,FI,BWIN,1.65
2018,semi-final-1,FI,COOLBET,2.25
2018,semi-final-1,FI,SKYBET,1.62
2018,semi-final-1,FI,UNIBET,1.8
2018,semi-final-1,FI,WILLIAMHILL,2.25
2018,semi-final-1,GR,10BET,1.33
2018,semi-final-1,GR,888SPORT,1.6
2018,semi-final-1,GR,BET365,1.57
2018,semi-final-1,GR,BETFAIR*EXCHANGE,1.5
2018,semi-final-1,GR,BETFAIRSPORT,1.66
2018,semi-final-1,GR,BETFRED,1.73
2018,semi-final-1,GR,BETSSON,1.6
2018,semi-final-1,GR,BETSTARS,1.62
2018,semi-final-1,GR,BETWAY,1.57
2018,semi-final-1,GR,BOYLESPORTS,1.62
2018,semi-final-1,GR,BWIN,1.57
2018,semi-final-1,GR,COOLBET,1.4
2018,semi-final-1,GR,SKYBET,1.67
2018,semi-final-1,GR,UNIBET,1.6
2018,semi-final-1,GR,WILLIAMHILL,1.36
2018,semi-final-1,HR,10BET,4
2018,semi-final-1,HR,888SPORT,5.5
2018,semi-final-1,HR,BET365,6
2018,semi-final-1,HR,BETFAIR*EXCHANGE,5.3
2018,semi-final-1,HR,BETFAIRSPORT,5
2018,semi-final-1,HR,BETFRED,6
2018,semi-final-1,HR,BETSSON,4.4
2018,semi-final-1,HR,BETSTARS,4.75
2018,semi-final-1,HR,BETWAY,5.25
2018,semi-final-1,HR,BOYLESPORTS,5.5
2018,semi-final-1,HR,BWIN,5
2018,semi-final-1,HR,COOLBET,4.8
2018,semi-final-1,HR,SKYBET,5
2018,semi-final-1,HR,UNIBET,5.5
2018,semi-final-1,HR,WILLIAMHILL,4.33
2018,semi-final-1,IE,10BET,4.25
2018,semi-final-1,IE,888SPORT,3.5
2018,semi-final-1,IE,BET365,3.75
2018,semi-final-1,IE,BETFAIR*EXCHANGE,4
2018,semi-final-1,IE,BETFAIRSPORT,4
2018,semi-final-1,IE,BETFRED,4.5
2018,semi-final-1,IE,BETSSON,4.5
2018,semi-final-1,IE,BETSTARS,4.5
2018,semi-final-1,IE,BETWAY,3.25
2018,semi-final-1,IE,BOYLESPORTS,3.25
2018,semi-final-1,IE,BWIN,4
2018,semi-final-1,IE,COOLBET,4.2
2018,semi-final-1,IE,SKYBET,4.5
2018,semi-final-1,IE,UNIBET,3.5
2018,semi-final-1,IE,WILLIAMHILL,4
2018,semi-final-1,IL,10BET,1.02
2018,semi-final-1,IL,888SPORT,1.02
2018,semi-final-1,IL,BET365,1.01
